b'16,166,-498,-105,34,43,966,-49,207,-297,3777,-1'
b'16,175,-455,-78,34,40,966,-47,210,-296,3777,-1'
b'16,175,-463,-105,35,42,965,-55,209,-305,3808,3'
b'16,210,-463,-87,35,41,967,-44,213,-290,3788,-1'
b'16,201,-463,-105,35,41,969,-54,212,-301,3808,-1'
b'16,218,-463,-96,35,39,964,-48,211,-297,3823,-1'
b'16,218,-516,-96,35,42,968,-52,215,-301,3784,-1'
b'16,175,-455,-105,35,39,965,-48,214,-295,3808,-1'
b'16,175,-455,-96,34,42,963,-51,215,-303,3796,0'
b'16,201,-498,-70,33,41,965,-52,205,-291,3808,2'
b'16,201,-481,-105,35,41,970,-52,215,-299,3782,-1'
b'16,166,-481,-87,34,41,966,-50,221,-285,3819,-1'
b'16,210,-463,-70,35,43,964,-49,213,-293,3815,-1'
b'16,201,-481,-113,36,41,970,-57,209,-299,3780,-1'
b'16,183,-455,-113,35,41,965,-52,210,-300,3778,-1'
b'16,192,-455,-78,34,42,963,-56,213,-296,3758,-1'
b'16,183,-490,-78,37,40,967,-58,215,-309,3792,-1'
b'16,201,-490,-61,36,40,966,-61,210,-292,3777,1'
b'16,201,-455,-96,34,42,967,-50,212,-305,3794,-1'
b'16,192,-490,-96,35,41,964,-51,214,-295,3808,-1'
b'16,192,-472,-87,37,41,969,-50,218,-292,3777,-1'
b'16,175,-463,-87,34,40,964,-43,209,-283,3777,1'
b'16,253,-455,-78,36,40,968,-54,211,-294,3780,4'
b'16,210,-455,-70,36,41,968,-53,215,-298,3792,5'
b'16,201,-498,-70,35,43,969,-53,208,-301,3755,3'
b'16,192,-463,-35,34,42,963,-53,211,-289,3763,3'
b'16,166,-498,-113,35,41,968,-56,209,-295,3777,-1'
b'16,157,-437,-96,35,41,964,-45,211,-291,3803,-1'
b'16,201,-481,-131,33,42,965,-51,212,-292,3759,4'
b'16,166,-490,-96,35,40,964,-48,213,-292,3777,-1'
b'16,183,-498,-105,35,41,968,-51,214,-291,3798,5'
b'16,175,-490,-105,35,41,965,-49,211,-291,3802,-1'
b'16,183,-507,-96,35,40,969,-50,210,-296,3777,5'
b'16,210,-472,-122,35,42,964,-53,205,-295,3761,3'
b'16,183,-472,-87,35,42,965,-47,203,-295,3792,4'
b'16,166,-490,-78,36,41,964,-45,213,-289,3755,-1'
b'16,192,-490,-105,34,41,968,-51,208,-295,3780,-1'
b'16,183,-507,-87,33,42,962,-51,212,-296,3797,-1'
b'16,175,-516,-113,35,41,970,-48,209,-302,3777,-1'
b'16,192,-498,-122,35,40,966,-51,206,-292,3738,-1'
b'16,218,-481,-113,34,42,966,-38,208,-299,3800,2'
b'16,166,-498,-131,37,41,965,-48,201,-298,3777,-1'
b'16,192,-490,-87,35,41,969,-46,207,-287,3780,-1'
b'16,201,-472,-96,34,41,962,-53,202,-298,3802,-1'
b'16,175,-498,-113,36,41,967,-44,213,-301,3755,-1'
b'16,175,-490,-105,35,41,965,-48,219,-292,3742,-1'
b'16,175,-437,-122,34,41,965,-47,214,-298,3749,4'
b'16,201,-472,-113,37,42,962,-47,207,-308,3728,-1'
b'16,227,-472,-87,36,41,969,-49,207,-296,3777,0'
b'16,210,-481,-87,35,42,968,-53,210,-298,3712,-1'
b'16,192,-437,-78,34,41,963,-55,214,-295,3742,-1'
b'16,201,-481,-96,36,41,967,-50,207,-297,3757,-1'
b'16,201,-481,-87,36,41,965,-43,212,-286,3735,4'
b'16,201,-455,-122,34,41,964,-38,218,-304,3761,1'
b'16,157,-455,-113,35,40,967,-52,216,-301,3726,2'
b'16,175,-498,-87,35,41,969,-45,212,-296,3738,0'
b'16,175,-472,-105,34,41,966,-53,221,-300,3717,2'
b'16,175,-472,-78,35,42,965,-44,206,-300,3724,1'
b'16,175,-472,-113,37,40,968,-50,206,-312,3777,0'
b'16,175,-498,-140,35,42,966,-53,212,-287,3748,1'
b'16,166,-507,-105,34,42,962,-44,208,-292,3732,-1'
b'16,157,-507,-105,35,42,968,-47,214,-295,3729,2'
b'16,140,-525,-113,34,42,962,-51,214,-304,3777,3'
b'16,166,-481,-96,35,41,967,-42,209,-291,3733,1'
b'16,183,-516,-113,37,41,967,-51,210,-298,3718,-1'
b'16,192,-490,-105,34,43,965,-49,215,-292,3738,1'
b'16,210,-481,-113,36,40,965,-47,211,-288,3777,-1'
b'16,227,-472,-17,35,41,968,-44,213,-292,3727,-1'
b'16,192,-490,-105,36,41,965,-50,210,-298,3751,-1'
b'16,183,-437,-70,35,42,966,-47,208,-297,3777,-1'
b'16,166,-490,-113,35,40,969,-46,213,-292,3716,-1'
b'16,210,-455,-61,34,41,966,-49,208,-284,3715,-1'
b'16,210,-455,-87,35,41,963,-55,216,-306,3715,4'
b'16,236,-472,-70,35,41,970,-51,204,-307,3761,-1'
b'16,210,-481,-113,35,41,963,-47,205,-294,3757,-1'
b'16,210,-463,-96,34,42,964,-51,209,-294,3717,-1'
b'16,192,-472,-43,36,41,967,-52,216,-303,3719,-1'
b'16,236,-463,-70,35,42,967,-48,218,-307,3777,-1'
b'16,227,-463,-113,36,43,962,-52,206,-306,3732,0'
b'16,227,-446,-113,35,41,968,-48,211,-292,3709,0'
b'16,201,-472,-52,36,41,967,-48,208,-298,3748,-1'
b'16,192,-481,-131,33,42,966,-49,202,-290,3761,2'
b'16,210,-428,-96,36,41,967,-47,207,-297,3709,0'
b'16,210,-463,-140,35,42,970,-48,211,-293,3732,3'
b'16,210,-446,-96,34,42,961,-49,210,-296,3777,-1'
b'16,227,-455,-61,35,41,968,-49,212,-305,3701,-1'
b'16,201,-490,-105,36,41,968,-51,209,-297,3740,2'
b'16,210,-490,-78,35,42,966,-48,210,-293,3777,-1'
b'16,201,-437,-96,36,40,964,-51,210,-293,3743,0'
b'16,201,-437,-122,36,41,969,-48,207,-296,3730,-1'
b'16,183,-446,-87,33,42,966,-50,212,-294,3713,-1'
b'16,236,-472,-87,35,41,965,-44,215,-301,3761,1'
b'16,227,-472,-122,36,41,968,-51,215,-309,3709,3'
b'16,210,-472,-105,35,41,967,-48,207,-303,3728,-1'
b'16,218,-455,-87,35,42,962,-47,212,-297,3761,-1'
b'16,192,-463,-78,37,41,968,-50,208,-291,3734,-1'
b'16,175,-472,-105,36,41,969,-48,212,-306,3759,-1'
b'16,245,-411,-61,36,41,962,-50,206,-294,3714,3'
b'16,201,-463,-78,36,41,968,-48,205,-297,3727,-1'
b'16,210,-472,-87,35,42,966,-51,205,-297,3732,2'
b'16,166,-455,-87,34,42,965,-48,213,-293,3742,3'
b'16,262,-455,-105,35,42,964,-46,203,-298,3755,-1'
b'16,236,-481,-113,36,41,968,-54,210,-290,3753,-1'
b'16,227,-455,-122,36,41,964,-52,209,-293,3753,5'
b'16,192,-463,-105,35,41,966,-50,205,-300,3741,3'
b'16,218,-490,-113,37,40,969,-46,211,-293,3713,6'
b'16,201,-472,-52,34,41,967,-53,212,-299,3761,0'
b'16,218,-437,-78,36,41,964,-51,206,-301,3740,-1'
b'16,201,-446,-96,37,41,969,-50,208,-300,3710,-1'
b'16,271,-463,-17,34,42,963,-53,216,-297,3738,-1'
b'16,236,-472,-78,36,42,967,-39,208,-309,3777,-1'
b'16,201,-455,-61,36,41,965,-46,212,-304,3720,4'
b'16,210,-472,-70,36,41,967,-54,216,-293,3726,-1'
b'16,166,-481,-105,35,42,963,-48,208,-304,3753,-1'
b'16,218,-455,-122,35,40,969,-49,211,-299,3761,-1'
b'16,192,-428,-52,35,42,967,-53,202,-297,3718,-1'
b'16,218,-481,-61,34,42,964,-49,212,-308,3732,-1'
b'16,183,-472,-61,37,41,965,-46,209,-310,3717,4'
b'16,210,-455,-70,35,41,969,-51,215,-307,3714,-1'
b'16,227,-455,-43,35,41,960,-45,217,-303,3745,-1'
b'16,218,-446,-43,35,41,969,-51,209,-287,3754,-1'
b'16,192,-463,-78,37,42,966,-52,209,-301,3734,1'
b'16,227,-455,-87,34,41,964,-49,212,-296,3746,3'
b'16,210,-437,-78,36,41,966,-51,217,-293,3746,-1'
b'16,218,-463,-52,35,42,966,-50,213,-301,3722,1'
b'16,166,-463,-78,35,41,965,-63,215,-301,3734,-1'
b'16,210,-472,-113,36,41,967,-45,210,-299,3753,-1'
b'16,218,-463,-122,35,41,968,-53,209,-294,3730,-1'
b'16,192,-507,-105,35,41,966,-56,211,-303,3724,5'
b'16,210,-446,-96,35,41,963,-55,210,-311,3709,-1'
b'16,236,-463,-87,36,41,971,-53,207,-301,3739,-1'
b'16,253,-455,-78,36,42,969,-50,213,-300,3712,7'
b'16,157,-472,-87,34,42,963,-51,216,-293,3749,-1'
b'16,210,-446,-87,35,41,970,-50,215,-297,3754,3'
b'16,175,-455,-52,35,41,966,-56,215,-309,3752,-1'
b'16,166,-472,-105,34,42,965,-56,207,-300,3727,-1'
